Unnamed: 0,agencyId,surfaceLiving,numberRooms,city,advertisementId,geo,geoLocation,price,norm_price,neighborhood_price,realvalue,Lon,Lat,disco,kids
19175,i206,49.0,2.5,Reinach BL,105965392,2786,"7.5902048,47.4969792",480000.0,9795.91836735,9809.93323255,-0.404303159057,7.5902048,47.4969792,-0.751402630498,-0.938098835083
19176,h316,75.0,3.5,Reinach BL,105558495,2813,"7.5948920,47.4966060",490000.0,6533.33333333,9345.99560001,-0.0154833798637,7.594892,47.496606,-0.757053743498,-0.943522245551
19177,i206,55.0,2.5,Reinach BL,105976368,2844,"7.5996304,47.5019251",495000.0,9000.0,9358.53939045,-0.356437911808,7.5996304,47.5019251,-0.757875501275,-0.943285669367
19178,f375kx,113.0,5.0,Reinach BL,105377634,2855,"7.6009609,47.5034634",498000.0,4407.07964602,6733.38935862,-0.0830529824463,7.6009609,47.5034634,-0.758050999147,-0.943151013518
19179,f375kx,113.0,5.0,Reinach BL,105825227,2849,"7.6004283,47.5029155",520000.0,4601.7699115,9477.31507035,0.27111566445,7.6004283,47.5029155,-0.757923459661,-0.943138097126
19180,i206,98.0,4.5,Reinach BL,105955448,2817,"7.5951837,47.5022571",650000.0,6632.65306122,9210.76380365,-0.0480699328615,7.5951837,47.5022571,-0.752571275899,-0.938217682386
19181,bizbs2,105.0,4.5,Reinach BL,105692246,2813,"7.5948920,47.4966060",670000.0,6380.95238095,9345.99560001,0.0056871070747,7.594892,47.496606,-0.757053743498,-0.943522245551
19185,e094,120.0,4.5,Reinach BL,105942091,2824,"7.5966737,47.5079123",850000.0,7083.33333333,8309.84151369,-0.235849861646,7.5966737,47.5079123,-0.749387515873,-0.934092867252
19186,i206,94.0,4.5,Reinach BL,105976369,2844,"7.5996304,47.5019251",855000.0,9095.74468085,9358.53939045,-0.369739846753,7.5996304,47.5019251,-0.757875501275,-0.943285669367
19187,i206,94.0,4.5,Reinach BL,105976367,2844,"7.5996304,47.5019251",875000.0,9308.5106383,9358.53939045,-0.399299702186,7.5996304,47.5019251,-0.757875501275,-0.943285669367
19188,i206,94.0,4.5,Reinach BL,105976372,2844,"7.5996304,47.5019251",880000.0,9361.70212766,9358.53939045,-0.406689666044,7.5996304,47.5019251,-0.757875501275,-0.943285669367
19193,q003,123.0,4.5,Reinach BL,105946740,2808,"7.5940300,47.4934626",960000.0,7804.87804878,9230.09409999,-0.208243114748,7.59403,47.4934626,-0.758730156257,-0.945670104782
19194,q037,135.0,4.5,Reinach BL,105955314,2775,"7.5879243,47.4977068",980000.0,7259.25925926,9070.50830388,-0.154611041204,7.5879243,47.4977068,-0.748174653193,-0.934892765279
19197,i206,108.0,4.5,Reinach BL,105965388,2786,"7.5902048,47.4969792",1060000.0,9814.81481481,9809.93323255,-0.406928467457,7.5902048,47.4969792,-0.751402630498,-0.938098835083
19201,nhpk,170.0,6.0,Reinach BL,105983458,2755,"7.5833873,47.4934584",1100000.0,6470.58823529,8069.04343927,-0.184174770485,7.5833873,47.4934584,-0.746547683956,-0.934081109739
19203,bizbs,266.0,6.5,Reinach BL,105963830,2813,"7.5948920,47.4966060",1280000.0,4812.03007519,9345.99560001,0.223659554828,7.594892,47.496606,-0.757053743498,-0.943522245551
19218,hgoh,130.0,5.0,Reisiswil,105700565,3561,"7.8436640,47.1660500",940000.0,7230.76923077,7787.18325822,-0.32894692719,7.843664,47.16605,-1.15536740845,-1.30236539378
19219,hgom,92.0,4.5,Reitnau,106008649,4142,"8.0459038,47.2519487",293000.0,3184.7826087,8349.88913377,0.311344807436,8.0459038,47.2519487,-1.28621874183,-1.37031488124
19220,fft,166.0,4.5,Reitnau,105985243,4138,"8.0447328,47.2546983",595000.0,3584.3373494,6839.21222557,0.0459538019288,8.0447328,47.2546983,-1.2849305644,-1.36961426129
19221,hgok,137.0,6.0,Reitnau,105885153,4141,"8.0452750,47.2504520",680000.0,4963.50364964,6877.61742059,-0.140319908939,8.045275,47.250452,-1.2861126461,-1.37040107548
19222,x379ag,150.0,5.5,Rekingen AG,105977192,5227,"8.3217500,47.5697060",525000.0,3500.0,10068.2383068,0.506283758759,8.32175,47.569706,-1.22400082667,-1.17300901709
19223,p102,150.0,5.5,Rekingen AG,105964126,5227,"8.3217500,47.5697060",590000.0,3933.33333333,10068.2383068,0.446080186528,8.32175,47.569706,-1.22400082667,-1.17300901709
19226,a548,222.0,6.5,Remaufens,105673054,961,"6.8788920,46.5276080",1130000.0,5090.09009009,5091.24181543,-0.406090252065,6.878892,46.527608,0.332738849965,0.173495362527
19227,e288,114.0,4.5,Remetschwil,106002891,5247,"8.3268313,47.4085728",618000.0,5421.05263158,16072.864881,1.0736200791,8.3268313,47.4085728,-1.37708909555,-1.32425052905
19228,hgol,160.0,5.5,Remetschwil,105954327,5196,"8.3146449,47.4112023",650000.0,4062.5,10210.959467,0.447963330201,8.3146449,47.4112023,-1.37104162178,-1.32445241762
19229,x644,184.0,6.5,Remetschwil,106008581,5198,"8.3149393,47.4105704",860000.0,4673.91304348,11833.0391421,0.58837657995,8.3149393,47.4105704,-1.37154096787,-1.32481464111
19230,q0100,160.0,5.5,Remetschwil,105986406,5216,"8.3191573,47.4106126",1040000.0,6500.0,14596.9515026,0.718669901761,8.3191573,47.4106126,-1.37307895229,-1.32417436075
19231,ibaverk,218.0,7.5,Remetschwil,105849546,5255,"8.3298853,47.4089630",1150000.0,5275.2293578,7602.34330083,-0.0829412496507,8.3298853,47.408963,-1.37792054109,-1.32348873526
19232,h54my,192.0,5.5,Remetschwil,106008657,5257,"8.3302726,47.4115435",1250000.0,6510.41666667,9138.20454731,-0.0411682224492,8.3302726,47.4115435,-1.37646299659,-1.32177969586
19233,e135ftp,170.0,5.5,Remetschwil,105776114,5254,"8.3294462,47.4112005",1580000.0,9294.11764706,16923.941263,0.653771207617,8.3294462,47.4112005,-1.37638955946,-1.32214139101
19236,sw8,138.0,6.5,Renens VD,105975513,564,"6.5812560,46.5424860",1220000.0,8840.57971014,9764.1509434,-0.277937291745,6.581256,46.542486,0.865833741579,0.700341772125
19237,sw162,138.0,6.5,Renens VD,105476514,564,"6.5812560,46.5424860",1220000.0,8840.57971014,9764.1509434,-0.277937291745,6.581256,46.542486,0.865833741579,0.700341772125
19238,sw162,138.0,6.5,Renens VD,105476513,564,"6.5812560,46.5424860",1310000.0,9492.75362319,9764.1509434,-0.368544674702,6.581256,46.542486,0.865833741579,0.700341772125
19239,sw8,138.0,6.5,Renens VD,105975514,564,"6.5812560,46.5424860",1310000.0,9492.75362319,9764.1509434,-0.368544674702,6.581256,46.542486,0.865833741579,0.700341772125
19240,a327,180.0,6.0,Renens VD,105886888,564,"6.5812560,46.5424860",1500000.0,8333.33333333,9764.1509434,-0.207464882779,6.581256,46.542486,0.865833741579,0.700341772125
19251,x379,132.0,4.5,Reverolle,105979934,407,"6.4386420,46.5413620",1070000.0,8106.06060606,8684.31299689,-0.325912894527,6.438642,46.541362,1.16534321231,1.00053991166
19252,b142,132.0,4.5,Reverolle,105955621,407,"6.4386420,46.5413620",1070000.0,8106.06060606,8684.31299689,-0.325912894527,6.438642,46.541362,1.16534321231,1.00053991166
19255,a252,140.0,5.5,Reverolle,105870953,407,"6.4386420,46.5413620",1195000.0,8535.71428571,8684.31299689,-0.385605247614,6.438642,46.541362,1.16534321231,1.00053991166
19272,p102,85.0,3.5,Rheinfelden,105965027,3444,"7.7957060,47.5532910",425000.0,5000.0,7333.54174976,-0.0820482259743,7.795706,47.553291,-0.905589794648,-1.05613620236
19273,e113,103.0,4.0,Rheinfelden,105780202,3469,"7.8066603,47.5646468",530000.0,5145.63106796,7019.23226782,-0.145948373939,7.8066603,47.5646468,-0.903909304678,-1.04991313846
19275,i206,92.0,2.5,Rheinfelden,105694500,3425,"7.7860236,47.5501158",695000.0,7554.34782609,9657.18817026,-0.114099876901,7.7860236,47.5501158,-0.900007497931,-1.05320899529
19276,gtbh,113.0,,Rheinfelden,105077008,3444,"7.7957060,47.5532910",790000.0,6991.15044248,7333.54174976,-0.358681386328,7.795706,47.553291,-0.905589794648,-1.05613620236
19277,nhpk,125.0,5.5,Rheinfelden,105850253,3457,"7.8008603,47.5559050",795000.0,6360.0,6469.19283854,-0.391079957536,7.8008603,47.555905,-0.907584952661,-1.05652323802
19279,gtbh,123.0,4.5,Rheinfelden,105077006,3444,"7.7957060,47.5532910",870000.0,7073.17073171,7333.54174976,-0.370076573421,7.795706,47.553291,-0.905589794648,-1.05613620236
19281,h348,175.0,3.5,Rheinfelden,105751546,3444,"7.7957060,47.5532910",1160000.0,6628.57142857,7333.54174976,-0.308307805128,7.795706,47.553291,-0.905589794648,-1.05613620236
19285,e113,338.0,9.5,Rheinfelden,105740297,3413,"7.7809470,47.5459373",1990000.0,5887.5739645,6690.76739511,-0.294661538828,7.780947,47.5459373,-0.899484796603,-1.0544820955
19291,x674,186.0,7.5,Rheinsulz,105796981,4292,"8.0916743,47.5479142",985000.0,5295.69892473,8205.44871795,-0.00199488159465,8.0916743,47.5479142,-1.13444050025,-1.18976967621
19292,a041,79.0,2.5,Riaz,105991360,1393,"7.0663200,46.6415100",391000.0,4949.36708861,7279.98365066,-0.082454626165,7.06632,46.64151,-0.0627796138041,-0.226987560742
19293,fonciavte,86.0,3.5,Riaz,105989824,1374,"7.0623320,46.6412420",499000.0,5802.3255814,6099.50489677,-0.364962748067,7.062332,46.641242,-0.0564721342294,-0.220718870409
19294,fonciavte,92.0,3.5,Riaz,105832412,1374,"7.0623320,46.6412420",503000.0,5467.39130435,6099.50489677,-0.318429886665,7.062332,46.641242,-0.0564721342294,-0.220718870409
19295,a041,108.0,3.5,Riaz,105751549,1401,"7.0674401,46.6420828",518000.0,4796.2962963,6642.99788893,-0.149685571893,7.0674401,46.6420828,-0.0649353531796,-0.229186805218
19296,x243chsky,92.0,3.5,Riaz,106005916,1374,"7.0623320,46.6412420",550000.0,5978.26086957,6099.50489677,-0.389405669981,7.062332,46.641242,-0.0564721342294,-0.220718870409
19298,fonciavte,94.0,3.5,Riaz,105855930,1374,"7.0623320,46.6412420",571000.0,6074.46808511,6099.50489677,-0.402771865481,7.062332,46.641242,-0.0564721342294,-0.220718870409
19300,fonciavte,100.0,3.5,Riaz,105871246,1374,"7.0623320,46.6412420",610000.0,6100.0,6099.50489677,-0.406319048133,7.062332,46.641242,-0.0564721342294,-0.220718870409
19301,a041,130.0,4.5,Riaz,105751550,1401,"7.0674401,46.6420828",620000.0,4769.23076923,6642.99788893,-0.145925322476,7.0674401,46.6420828,-0.0649353531796,-0.229186805218
19303,d116,107.0,4.0,Riaz,105998041,1374,"7.0623320,46.6412420",630000.0,5887.85046729,6099.50489677,-0.376844833403,7.062332,46.641242,-0.0564721342294,-0.220718870409
19305,b142,125.0,4.5,Riaz,105911382,1374,"7.0623320,46.6412420",720000.0,5760.0,6099.50489677,-0.359082399152,7.062332,46.641242,-0.0564721342294,-0.220718870409
19306,gafxs,120.0,4.5,Riaz,105246982,1374,"7.0623320,46.6412420",720000.0,6000.0,6099.50489677,-0.392425916079,7.062332,46.641242,-0.0564721342294,-0.220718870409
19307,hgoe,119.0,4.5,Riaz,105048768,1358,"7.0586425,46.6402138",720000.0,6050.42016807,6964.11802916,-0.279309012377,7.0586425,46.6402138,-0.0500045678988,-0.214212830148
19308,hgoe,125.0,4.5,Riaz,105048749,1358,"7.0586425,46.6402138",740000.0,5920.0,6964.11802916,-0.261189566204,7.0586425,46.6402138,-0.0500045678988,-0.214212830148
19309,hgoe,111.0,4.5,Riaz,105048750,1358,"7.0586425,46.6402138",740000.0,6666.66666667,6964.11802916,-0.364924952202,7.0586425,46.6402138,-0.0500045678988,-0.214212830148
19310,a041,138.0,4.5,Riaz,104862979,1374,"7.0623320,46.6412420",750000.0,5434.7826087,6099.50489677,-0.313899517517,7.062332,46.641242,-0.0564721342294,-0.220718870409
19311,fonciavte,138.0,4.5,Riaz,105855922,1374,"7.0623320,46.6412420",750000.0,5434.7826087,6099.50489677,-0.313899517517,7.062332,46.641242,-0.0564721342294,-0.220718870409
19312,hgoe,125.0,4.5,Riaz,105048763,1358,"7.0586425,46.6402138",790000.0,6320.0,6964.11802916,-0.316762094417,7.0586425,46.6402138,-0.0500045678988,-0.214212830148
19314,a041,147.0,5.5,Riaz,105627347,1374,"7.0623320,46.6412420",812000.0,5523.80952381,6099.50489677,-0.326268144397,7.062332,46.641242,-0.0564721342294,-0.220718870409
19315,ivd,190.0,5.5,Riaz,106009981,1336,"7.0545649,46.6367449",925000.0,4868.42105263,6305.13093387,-0.206646261763,7.0545649,46.6367449,-0.0409993896635,-0.204940439485
19322,bizzsr,75.0,2.5,Richterswil,105334737,7015,"8.7070770,47.2055190",785000.0,10466.6666667,11399.821114,-0.276605883158,8.707077,47.205519,-1.29140652948,-1.12990263009
19324,q091,115.0,3.5,Richterswil,105970601,7015,"8.7070770,47.2055190",925000.0,8043.47826087,11399.821114,0.0600508819601,8.707077,47.205519,-1.29140652948,-1.12990263009
19325,wpi,105.0,3.5,Richterswil,105939674,7015,"8.7070770,47.2055190",990000.0,9428.57142857,11399.821114,-0.13238194089,8.707077,47.205519,-1.29140652948,-1.12990263009
19328,trr,123.0,,Richterswil,105991016,6976,"8.6969600,47.2051200",1150000.0,9349.59349593,10434.8590203,-0.255472890356,8.69696,47.20512,-1.30044191611,-1.14050929882
19331,hgol,160.0,4.0,Richterswil,105968661,7015,"8.7070770,47.2055190",1530000.0,9562.5,11399.821114,-0.150988814176,8.707077,47.205519,-1.29140652948,-1.12990263009
19333,x563,172.0,3.5,Richterswil,105786884,7015,"8.7070770,47.2055190",1590000.0,9244.18604651,11399.821114,-0.106765036274,8.707077,47.205519,-1.29140652948,-1.12990263009
19334,hgom,178.0,6.5,Richterswil,105990304,6975,"8.6966734,47.2038267",1800000.0,10112.3595506,10957.0742829,-0.288892929553,8.6966734,47.2038267,-1.30037016817,-1.14049642061
19340,bizzsr,280.0,7.5,Richterswil,105975097,7015,"8.7070770,47.2055190",2990000.0,10678.5714286,11399.821114,-0.306046091557,8.707077,47.205519,-1.29140652948,-1.12990263009
19347,p102,70.0,3.0,Rickenbach BL,106002887,3598,"7.8506110,47.4846330",349000.0,4985.71428571,12489.5564757,0.636268441745,7.850611,47.484633,-1.01615231796,-1.1637256068
19349,i169idx,180.0,6.5,Rickenbach BL,105742644,3604,"7.8519547,47.4820206",1295000.0,7194.44444444,10530.2751261,0.0572010988839,7.8519547,47.4820206,-1.01948968305,-1.16699328692
19350,p102,78.0,3.5,Rickenbach LU,105964854,4458,"8.1531750,47.2195400",305000.0,3910.25641026,5108.77101003,-0.239739046762,8.153175,47.21954,-1.35241964325,-1.38881408785
19351,p102,88.0,4.5,Rickenbach LU,105964841,4458,"8.1531750,47.2195400",380000.0,4318.18181818,5108.77101003,-0.296412662364,8.153175,47.21954,-1.35241964325,-1.38881408785
19352,i107,100.0,4.5,Rickenbach LU,105853051,4599,"8.1884496,47.2520829",460000.0,4600.0,7116.39717927,-0.0566438796859,8.1884496,47.2520829,-1.36752610585,-1.38829002219
19353,redinf,136.0,5.0,Rickenbach LU,105714885,4449,"8.1467470,47.2255111",530000.0,3897.05882353,7370.83955488,0.0763666814614,8.146747,47.2255111,-1.34865352517,-1.38818092923
19354,p213,143.0,5.5,Rickenbach LU,105155783,4456,"8.1506915,47.2208084",690000.0,4825.17482517,5686.30392549,-0.286612459731,8.1506915,47.2208084,-1.35105047345,-1.38862179185
19355,c347x,158.0,5.5,Rickenbach LU,104986888,4458,"8.1531750,47.2195400",740000.0,4683.5443038,5108.77101003,-0.347172954964,8.153175,47.21954,-1.35241964325,-1.38881408785
19356,c347x,165.0,5.5,Rickenbach SO,105838116,3597,"7.8500860,47.3442660",729000.0,4418.18181818,6388.8595392,-0.132461404661,7.850086,47.344266,-1.1114399979,-1.26485673805
19364,d376,62.0,2.5,Riddes,105487513,1745,"7.2224390,46.1731060",270000.0,4354.83870968,5250.4669326,-0.28181945107,7.222439,46.173106,0.262698843521,0.200736384431
19365,d201,70.0,2.5,Riddes,105325941,1745,"7.2224390,46.1731060",317000.0,4528.57142857,5250.4669326,-0.305956367125,7.222439,46.173106,0.262698843521,0.200736384431
19367,d201,83.0,3.5,Riddes,105325942,1745,"7.2224390,46.1731060",375000.0,4518.07228916,5250.4669326,-0.304497707822,7.222439,46.173106,0.262698843521,0.200736384431
19368,d044,175.0,5.5,Riddes,105176530,1745,"7.2224390,46.1731060",429000.0,2451.42857143,5250.4669326,-0.0173761670465,7.222439,46.173106,0.262698843521,0.200736384431
19369,a277,96.0,4.5,Riddes,105994016,1745,"7.2224390,46.1731060",429000.0,4468.75,5250.4669326,-0.297645297058,7.222439,46.173106,0.262698843521,0.200736384431
19371,d455,106.0,3.5,Riddes,105714263,1745,"7.2224390,46.1731060",515000.0,4858.49056604,5250.4669326,-0.351792468563,7.222439,46.173106,0.262698843521,0.200736384431
19377,bnl,220.0,8.0,Riddes,105536871,1745,"7.2224390,46.1731060",705000.0,3204.54545455,5250.4669326,-0.122007690134,7.222439,46.173106,0.262698843521,0.200736384431
19380,d201,467.0,18.0,Riddes,105393532,1745,"7.2224390,46.1731060",2200000.0,4710.92077088,5250.4669326,-0.33129040205,7.222439,46.173106,0.262698843521,0.200736384431
19383,x379,120.0,5.5,Ried-Brig,105958345,4039,"8.0158200,46.3126730",369000.0,3075.0,6255.51290703,0.0356225953594,8.01582,46.312673,-0.537805091696,-0.467640846901
19384,x243chsky,137.0,5.5,Ried-Brig,106006019,4039,"8.0158200,46.3126730",399000.0,2912.40875912,6255.51290703,0.0582116111614,8.01582,46.312673,-0.537805091696,-0.467640846901
19385,akbx,176.0,5.5,Ried-Brig,105661443,4018,"8.0108849,46.3090174",598000.0,3397.72727273,8261.78208565,0.269519295518,8.0108849,46.3090174,-0.530846493273,-0.461260546178
19404,akbx,50.0,2.5,Riederalp,105515302,4092,"8.0325263,46.3805313",375000.0,7500.0,7706.3335457,-0.377584070812,8.0325263,46.3805313,-0.641680506987,-0.583438383085
19413,i264,105.0,3.5,Riedholz,106003314,2692,"7.5711269,47.2328486",685000.0,6523.80952381,8024.14353943,-0.197806876757,7.5711269,47.2328486,-0.89314154433,-1.08793629762
19416,hgom,400.0,,Riedtwil,105991029,3176,"7.6997510,47.1402230",750000.0,1875.0,8584.09515894,0.525853187226,7.699751,47.140223,-1.03902630077,-1.21414172779
19418,regbmy,80.0,3.5,Riehen,105978823,3015,"7.6444975,47.5762623",595000.0,7437.5,12479.1666667,0.2941951449,7.6444975,47.5762623,-0.735917148819,-0.905744924946
19421,interrem,115.0,2.5,Riehen,105881876,3051,"7.6519676,47.5732693",850000.0,7391.30434783,8144.53987921,-0.301602255739,7.6519676,47.5732693,-0.746806086998,-0.916525220874
19423,hgoj,110.0,3.5,Riehen,105830869,3095,"7.6631624,47.5867594",960000.0,8727.27272727,10373.3041929,-0.177564937624,7.6631624,47.5867594,-0.744245573824,-0.910072052307
19425,hgoh,186.0,7.5,Riehen,105658568,3077,"7.6598179,47.5720791",1000000.0,5376.34408602,6808.63282818,-0.207260496455,7.6598179,47.5720791,-0.756138212131,-0.925308309473
19426,hgoj,126.0,4.5,Riehen,105830442,3095,"7.6631624,47.5867594",1045000.0,8293.65079365,10373.3041929,-0.117321269774,7.6631624,47.5867594,-0.744245573824,-0.910072052307
19429,h348,126.0,4.5,Riehen,105955183,3029,"7.6491710,47.5806150",1140000.0,9047.61904762,9901.15125441,-0.28766790618,7.649171,47.580615,-0.736256617178,-0.90478038831
19433,hgol,215.0,7.0,Riehen,105964751,3088,"7.6611979,47.5828550",1400000.0,6511.62790698,8948.50065557,-0.0676923138537,7.6611979,47.582855,-0.746352110454,-0.913205003347
19434,bur,215.0,4.5,Riehen,105747531,3066,"7.6583894,47.5838170",1420000.0,6604.65116279,8475.98048897,-0.14626400835,7.6583894,47.583817,-0.742450201843,-0.909400634272
19437,i282,200.0,6.5,Riehen,105562177,3093,"7.6622410,47.5889376",1625000.0,8125.0,9136.97093911,-0.265655803875,7.662241,47.5889376,-0.740988029023,-0.906453566979
19440,bur,182.0,7.0,Riehen,105965231,3034,"7.6494754,47.5746885",1850000.0,10164.8351648,10620.5122617,-0.342942441984,7.6494754,47.5746885,-0.74274925796,-0.912427451653
19443,hgoe,310.0,8.0,Riehen,105551184,3089,"7.6612914,47.5907561",2290000.0,7387.09677419,11807.6997869,0.207909951314,7.6612914,47.5907561,-0.73807447414,-0.903254471427
19445,f282,243.0,7.0,Riehen,105761095,3092,"7.6620042,47.5832091",2680000.0,11028.8065844,11041.1862695,-0.40453033678,7.6620042,47.5832091,-0.746807147668,-0.91350051408
19456,h54my,113.0,5.0,Rietheim,105726652,5008,"8.2798960,47.6004594",530000.0,4690.26548673,5904.02956798,-0.237620416162,8.279896,47.6004594,-1.17221199233,-1.13933766063
19457,x127x,129.0,3.5,Rietheim,105932594,4989,"8.2773790,47.6012310",530000.0,4108.52713178,7796.12180358,0.106072134557,8.277379,47.601231,-1.17032163866,-1.13853667608
19458,x127x,129.0,4.5,Rietheim,105932595,4989,"8.2773790,47.6012310",585000.0,4534.88372093,7796.12180358,0.0468378506085,8.277379,47.601231,-1.17032163866,-1.13853667608
19459,x127x,163.0,5.5,Rietheim,105932593,4989,"8.2773790,47.6012310",785000.0,4815.95092025,7796.12180358,0.00778881344908,8.277379,47.601231,-1.17032163866,-1.13853667608
19460,h339,148.0,5.5,Rietheim,105733987,4989,"8.2773790,47.6012310",787000.0,5317.56756757,7796.12180358,-0.0619014497648,8.277379,47.601231,-1.17032163866,-1.13853667608
19461,nhpk,260.0,6.5,Rietheim,106001458,4998,"8.2779654,47.6022634",825000.0,3173.07692308,5150.36343735,-0.131543236287,8.2779654,47.6022634,-1.16924580836,-1.13714203884
19462,x379ag,215.0,6.5,Rietheim,105989441,4989,"8.2773790,47.6012310",845000.0,3930.23255814,7796.12180358,0.130842835117,8.277379,47.601231,-1.17032163866,-1.13853667608
19474,gtv,122.0,4.5,Rifferswil,105976011,5971,"8.4992512,47.2405481",895000.0,7336.06557377,9820.65053441,-0.0610635932283,8.4992512,47.2405481,-1.43178546429,-1.30984116287
19479,asibx,115.0,4.5,Riggisberg,105424336,2333,"7.4814900,46.8116900",665000.0,5782.60869565,6181.66715849,-0.350808543576,7.48149,46.81169,-0.74403019895,-0.904539737743
19480,asibx,161.0,5.5,Riggisberg,105424335,2333,"7.4814900,46.8116900",945000.0,5869.56521739,6181.66715849,-0.36288952797,7.48149,46.81169,-0.74403019895,-0.904539737743
19481,redinf,52.0,1.5,Rigi Kaltbad,105903498,5836,"8.4669590,47.0440740",300000.0,5769.23076923,7419.04761905,-0.177039029204,8.466959,47.044074,-1.35417255394,-1.25471071843
19482,q013,107.0,4.0,Rigi Kaltbad,105734095,5836,"8.4669590,47.0440740",595000.0,5560.74766355,7419.04761905,-0.148074196024,8.466959,47.044074,-1.35417255394,-1.25471071843
19486,hgod,34.0,1.5,Rigi Staffel,105487887,5863,"8.4739790,47.0535230",129000.0,3794.11764706,4849.86666163,-0.259573658042,8.473979,47.053523,-1.35804981071,-1.25646431117
19487,e409,75.0,3.5,Rigi Staffel,106004445,5871,"8.4751120,47.0535640",450000.0,6000.0,7638.51027118,-0.178609867106,8.475112,47.053564,-1.35775931674,-1.25578936766
19492,c347x,158.0,5.5,Riniken,105234588,4601,"8.1889940,47.4938970",949000.0,6006.32911392,6357.15463637,-0.357509609677,8.188994,47.493897,-1.24490708491,-1.26083849645
19495,r037,345.0,8.0,Risch,105983638,5815,"8.4631541,47.1326390",2280000.0,6608.69565217,14473.6842105,0.686442983602,8.4631541,47.132639,-1.40246850454,-1.30423044242
19498,akbx,50.0,2.5,Ritzingen,105543454,4734,"8.2220739,46.4564859",164000.0,3280.0,5384.36292959,-0.113888342098,8.2220739,46.4564859,-0.78090428097,-0.675738217229
19499,x243chsky,50.0,2.5,Ritzingen,106005927,4738,"8.2233540,46.4569880",179000.0,3580.0,7937.30749028,0.199116220806,8.223354,46.456988,-0.78166232982,-0.676156962961
19500,i209,42.0,2.5,Ritzingen,105185975,4738,"8.2233540,46.4569880",210000.0,5000.0,7937.30749028,0.00183374564947,8.223354,46.456988,-0.78166232982,-0.676156962961
19501,akbx,50.0,2.5,Ritzingen,105543450,4738,"8.2233540,46.4569880",235000.0,4700.0,7937.30749028,0.0435131418094,8.223354,46.456988,-0.78166232982,-0.676156962961
19502,akbx,93.0,4.5,Ritzingen,105543447,4705,"8.2138827,46.4535014",335000.0,3602.15053763,5215.02947831,-0.182170861699,8.2138827,46.4535014,-0.776309755301,-0.673362993817
19504,p045,180.0,,Riva San Vitale,105384376,8578,"8.9712250,45.9057130",390000.0,2166.66666667,5655.23664315,0.078421370818,8.971225,45.905713,0.370117369721,0.941786893652
19507,p202,150.0,6.5,Riva San Vitale,106005044,8578,"8.9712250,45.9057130",640000.0,4266.66666667,5655.23664315,-0.213334402302,8.971225,45.905713,0.370117369721,0.941786893652
19520,p053,126.0,4.5,Rivera,105790077,8200,"8.9219580,46.1182080",550000.0,4365.07936508,6262.62157611,-0.142622217642,8.921958,46.118208,-0.0222197041008,0.462220286795
19521,fidel,106.0,3.5,Rivera,105974536,8200,"8.9219580,46.1182080",555000.0,5235.8490566,6262.62157611,-0.263599400766,8.921958,46.118208,-0.0222197041008,0.462220286795
19523,c274,134.0,4.5,Rivera,105925664,8200,"8.9219580,46.1182080",675000.0,5037.31343284,6262.62157611,-0.236016584383,8.921958,46.118208,-0.0222197041008,0.462220286795
19524,p262,136.0,4.5,Rivera,105717764,8200,"8.9219580,46.1182080",725000.0,5330.88235294,6262.62157611,-0.27680250212,8.921958,46.118208,-0.0222197041008,0.462220286795
19525,c348n,136.0,4.5,Rivera,105936835,8200,"8.9219580,46.1182080",725000.0,5330.88235294,6262.62157611,-0.27680250212,8.921958,46.118208,-0.0222197041008,0.462220286795
19530,x243chsky,156.0,6.0,Rochefort,106005603,843,"6.8102430,46.9781390",790000.0,5064.1025641,6276.7555056,-0.237774788277,6.810243,46.978139,0.241187419757,0.0703472314176
19531,sw268,158.0,5.5,Rochefort,105993005,843,"6.8102430,46.9781390",790000.0,5000.0,6276.7555056,-0.228868934397,6.810243,46.978139,0.241187419757,0.0703472314176
19532,fonciavte,265.0,10.0,Rochefort,105760145,843,"6.8102430,46.9781390",875000.0,3301.88679245,6276.7555056,0.00705217594236,6.810243,46.978139,0.241187419757,0.0703472314176
19535,p102,190.0,4.5,Roches BE,105965013,2091,"7.3811270,47.3016980",697000.0,3668.42105263,6803.99900318,0.0293797225174,7.381127,47.301698,-0.625742111831,-0.828479106453
19536,b450,63.0,2.0,Roche VD,105792331,1085,"6.9290940,46.3614130",295000.0,4682.53968254,4990.95632343,-0.363401531594,6.929094,46.361413,0.423066525064,0.283706390376
19538,b450,75.0,3.0,Roche VD,105792330,1085,"6.9290940,46.3614130",345000.0,4600.0,4990.95632343,-0.351934184503,6.929094,46.361413,0.423066525064,0.283706390376
19539,b450,75.0,3.0,Roche VD,105792327,1085,"6.9290940,46.3614130",345000.0,4600.0,4990.95632343,-0.351934184503,6.929094,46.361413,0.423066525064,0.283706390376
19540,b450,75.0,3.0,Roche VD,105792329,1085,"6.9290940,46.3614130",345000.0,4600.0,4990.95632343,-0.351934184503,6.929094,46.361413,0.423066525064,0.283706390376
19544,b450,82.0,3.0,Roche VD,105792315,1085,"6.9290940,46.3614130",400000.0,4878.04878049,4990.95632343,-0.390563868748,6.929094,46.361413,0.423066525064,0.283706390376
19545,b450,82.0,3.0,Roche VD,105792309,1085,"6.9290940,46.3614130",405000.0,4939.02439024,4990.95632343,-0.399035290732,6.929094,46.361413,0.423066525064,0.283706390376
